datetime,CO,NO2,TEMP,RH,AH
2005-01-31T18:00:00Z,6.1,270,10.4,24.7,0.3116
2005-01-31T19:00:00Z,6.8,285,8.6,29.8,0.3344
2005-01-31T20:00:00Z,6.8,282,7.3,36.8,0.3771
2005-01-31T21:00:00Z,3.7,235,6.3,39.4,0.3795
2005-01-31T22:00:00Z,2.1,208,5.4,43.5,0.3922
2005-01-31T23:00:00Z,1.4,161,5.1,45.6,0.4056
2005-02-01T00:00:00Z,1.3,146,4.2,49.4,0.412
2005-02-01T01:00:00Z,1.1,123,4.1,50.1,0.415
2005-02-01T02:00:00Z,1,109,4.1,51.5,0.4263
2005-02-01T04:00:00Z,0.8,115,2.5,64.8,0.4807
2005-02-01T05:00:00Z,0.9,114,1.8,68.9,0.4878
2005-02-01T06:00:00Z,1.1,122,2,64.9,0.4661
2005-02-01T07:00:00Z,1.6,149,2.2,65.3,0.473
2005-02-01T08:00:00Z,3.7,187,3.1,64,0.4938
2005-02-01T09:00:00Z,4.8,198,3.7,61.7,0.4967
2005-02-01T10:00:00Z,4.1,196,4.4,58.8,0.4979
2005-02-01T11:00:00Z,4.5,218,5.8,54.1,0.502
2005-02-01T12:00:00Z,4.5,227,7.3,50.8,0.5226
2005-02-01T13:00:00Z,3.7,181,9.5,47.2,0.5589
2005-02-01T14:00:00Z,4.2,179,11.8,44.4,0.6118
2005-02-01T15:00:00Z,3.3,151,12.7,45.5,0.6648
2005-02-01T16:00:00Z,3.2,162,13.5,44.8,0.6898
2005-02-01T17:00:00Z,3.6,165,12.3,48.9,0.6967
2005-02-01T18:00:00Z,3.5,173,10.8,40.3,0.5201
2005-02-01T19:00:00Z,4.1,188,9.4,36.7,0.4324
2005-02-01T20:00:00Z,4,186,8.3,39.5,0.4318
2005-02-01T21:00:00Z,3.3,172,7.8,41.3,0.4389
2005-02-01T22:00:00Z,3,150,7.3,43.8,0.4505
2005-02-01T23:00:00Z,2.6,137,6.7,47.6,0.4688
2005-02-02T00:00:00Z,2.6,133,6.6,51.2,0.5007
2005-02-02T01:00:00Z,2.6,122,6.4,52.6,0.5074
2005-02-02T02:00:00Z,2.9,130,5.3,57.8,0.5177
2005-02-02T04:00:00Z,2.5,121,3.3,66.8,0.5215
2005-02-02T05:00:00Z,2,115,3.7,62.9,0.5059
2005-02-02T06:00:00Z,2.2,125,2.6,67.5,0.5034
2005-02-02T07:00:00Z,2.4,136,3.5,60.9,0.4857
2005-02-02T08:00:00Z,4,174,2.7,63.4,0.4787
2005-02-02T09:00:00Z,6.7,224,2.8,64.2,0.4859
2005-02-02T10:00:00Z,5.6,230,5.8,53.1,0.4942
2005-02-02T11:00:00Z,4.3,205,9.7,40.1,0.4832
2005-02-02T12:00:00Z,4,204,12.7,30,0.4398
2005-02-02T13:00:00Z,2.6,139,13.7,20.7,0.3221
2005-02-02T14:00:00Z,2.2,133,13.7,19.9,0.3114
2005-02-02T15:00:00Z,1.9,127,14.1,18.1,0.2884
2005-02-02T16:00:00Z,1.8,124,14.5,18,0.2956
2005-02-02T17:00:00Z,3.1,158,13.2,20.4,0.3074
2005-02-02T18:00:00Z,4.8,171,10.5,25.1,0.3194
2005-02-02T19:00:00Z,5.8,193,8.9,31.4,0.3597
2005-02-02T20:00:00Z,5.9,195,8.2,36.2,0.3953
2005-02-02T21:00:00Z,4.1,212,6.7,39.6,0.3906
2005-02-02T22:00:00Z,1.8,193,5.8,42,0.3904
2005-02-02T23:00:00Z,1.7,167,4.9,45.9,0.3999
2005-02-03T00:00:00Z,1.7,156,4.5,47.9,0.4079
2005-02-03T01:00:00Z,1.5,153,3.9,51.6,0.4226
2005-02-03T02:00:00Z,1.1,128,3.4,54.7,0.4323
2005-02-03T04:00:00Z,-200,96,2,60.8,0.4337
2005-02-03T05:00:00Z,0.3,105,1.2,63.7,0.4327
2005-02-03T06:00:00Z,0.4,130,2.1,60.3,0.4368
2005-02-03T07:00:00Z,0.6,134,1.3,63.1,0.4322
2005-02-03T08:00:00Z,3,275,1.3,64.8,0.441
2005-02-03T09:00:00Z,5.6,309,2.1,62.2,0.4491
2005-02-03T10:00:00Z,4.9,322,5.1,50.8,0.4499
2005-02-03T11:00:00Z,3.5,333,8.5,39.7,0.4425
2005-02-03T12:00:00Z,2.2,235,11.5,33,0.4476
2005-02-03T13:00:00Z,2.7,241,12.2,34.3,0.4864
2005-02-03T14:00:00Z,2.7,214,13.5,35,0.5396
2005-02-03T15:00:00Z,2.1,174,14.9,34.9,0.5869
2005-02-03T16:00:00Z,2,157,15.7,34.5,0.6111
2005-02-03T17:00:00Z,2.4,170,14.7,37.2,0.618
2005-02-03T18:00:00Z,6.7,212,12.2,44.8,0.6342
2005-02-03T19:00:00Z,6.4,249,10.3,52.4,0.6578
2005-02-03T20:00:00Z,3.9,231,9.3,55.5,0.6503
2005-02-03T21:00:00Z,2.7,216,8.3,57.6,0.6304
2005-02-03T22:00:00Z,3,217,6.3,65.1,0.6237
2005-02-03T23:00:00Z,2.1,203,6.5,63.1,0.6132
2005-02-04T00:00:00Z,1.2,161,6,62.7,0.589
2005-02-04T01:00:00Z,1.2,147,5.1,65.4,0.5797
2005-02-04T02:00:00Z,0.7,111,4.7,64.6,0.5568
2005-02-04T04:00:00Z,0.8,115,5,63.5,0.5575
2005-02-04T05:00:00Z,0.4,80,3.9,65.5,0.5367
2005-02-04T06:00:00Z,0.7,122,1.8,74.5,0.5271
2005-02-04T07:00:00Z,1.4,186,1.8,73.7,0.5198
2005-02-04T08:00:00Z,4,306,2.3,70.9,0.5182
2005-02-04T09:00:00Z,3.9,301,4.4,61.1,0.5176
2005-02-04T10:00:00Z,3.1,274,7.7,49.8,0.5267
2005-02-04T11:00:00Z,3.2,247,12.1,36.9,0.5212
2005-02-04T12:00:00Z,1.5,169,15,28.5,0.4821
2005-02-04T13:00:00Z,1.2,138,14.5,28.3,0.4665
2005-02-04T14:00:00Z,1.9,149,12.9,31.8,0.4707
2005-02-04T15:00:00Z,1.5,165,12.1,32.3,0.4548
2005-02-04T16:00:00Z,1.4,156,11.3,33.5,0.4476
2005-02-04T17:00:00Z,1.9,184,11.4,32.6,0.4373
2005-02-04T18:00:00Z,2.2,197,9.1,37.8,0.4372
2005-02-04T19:00:00Z,3,204,8.1,41,0.4458
2005-02-04T20:00:00Z,2.6,207,7.7,41.9,0.4409
2005-02-04T21:00:00Z,2.8,208,7.1,43.9,0.4433
2005-02-04T22:00:00Z,1.6,174,6.3,45.8,0.4408
2005-02-04T23:00:00Z,1.3,157,6,46.1,0.4351
2005-02-05T00:00:00Z,1.6,166,5.5,49,0.4471
2005-02-05T01:00:00Z,1.5,167,4.9,52,0.4548
2005-02-05T02:00:00Z,1.3,154,4.1,54.7,0.4536
2005-02-05T04:00:00Z,2,164,1.5,66.2,0.4571
2005-02-05T05:00:00Z,1.3,149,1,67.7,0.4523
2005-02-05T06:00:00Z,0.9,150,0.8,69.9,0.4591
2005-02-05T07:00:00Z,1.4,205,1.3,67.2,0.4598
2005-02-05T08:00:00Z,3.1,283,2,63.6,0.4564
2005-02-05T09:00:00Z,4.1,310,4.1,52.7,0.4345
2005-02-05T10:00:00Z,1.3,200,7.5,39.2,0.4091
2005-02-05T11:00:00Z,0.9,147,9,34.5,0.398
2005-02-05T12:00:00Z,1,128,9.2,34.5,0.4025
2005-02-05T13:00:00Z,1,121,9.3,33.8,0.3981
2005-02-05T14:00:00Z,1.1,129,9.3,33.1,0.3874
2005-02-05T15:00:00Z,0.8,110,9.7,30.8,0.3716
2005-02-05T16:00:00Z,1,126,9.6,31.1,0.3718
2005-02-05T17:00:00Z,0.9,121,8.6,32.8,0.3669
2005-02-05T18:00:00Z,0.9,142,7.2,35,0.3567
2005-02-05T19:00:00Z,1.6,174,6.4,36.8,0.3566
2005-02-05T20:00:00Z,1.4,168,6,40.2,0.3773
2005-02-05T21:00:00Z,1.4,180,5.5,42.6,0.3874
2005-02-05T22:00:00Z,1.1,157,4.9,43.7,0.3809
2005-02-05T23:00:00Z,1.2,162,4.2,43.2,0.3605
2005-02-06T00:00:00Z,1.8,173,4,39.2,0.3228
2005-02-06T01:00:00Z,1.4,176,3.7,40.1,0.323
2005-02-06T02:00:00Z,1.4,172,3.1,47.1,0.3638
2005-02-06T04:00:00Z,-200,108,0.8,53.8,0.3542
2005-02-06T05:00:00Z,0.8,88,1.2,51.9,0.3515
2005-02-06T06:00:00Z,0.7,85,1,52.2,0.3489
2005-02-06T07:00:00Z,0.7,88,0.6,53.3,0.3467
2005-02-06T08:00:00Z,0.6,94,0.8,52.8,0.3468
2005-02-06T09:00:00Z,0.8,115,0.3,53.7,0.3424
2005-02-06T10:00:00Z,1.3,137,4.1,42.9,0.3551
2005-02-06T11:00:00Z,2,212,8,33.3,0.3591
2005-02-06T12:00:00Z,1.7,173,10.7,25.2,0.3242
2005-02-06T13:00:00Z,1.2,135,11.1,23.5,0.3105
2005-02-06T14:00:00Z,1,100,10.6,26,0.332
2005-02-06T15:00:00Z,0.8,78,10.3,27.7,0.3481
2005-02-06T16:00:00Z,1,100,10.2,28.3,0.3516
2005-02-06T17:00:00Z,1.4,150,9.2,29.9,0.3479
2005-02-06T18:00:00Z,1.1,142,6.9,36.4,0.3635
2005-02-06T19:00:00Z,1.6,165,6,38,0.3584
2005-02-06T20:00:00Z,1.8,179,5.8,36.4,0.3385
2005-02-06T21:00:00Z,1.4,149,5.8,35.4,0.3286
2005-02-06T22:00:00Z,1.1,126,5.4,36.6,0.3304
2005-02-06T23:00:00Z,1,120,5.1,37.9,0.3358
2005-02-07T00:00:00Z,1.1,110,4.8,38,0.33
2005-02-07T01:00:00Z,1,92,4.5,38.1,0.3249
2005-02-07T02:00:00Z,0.8,78,4.3,38.1,0.3207
2005-02-07T04:00:00Z,0.6,65,3.8,41,0.3327
2005-02-07T05:00:00Z,0.6,73,3.3,44.6,0.3499
2005-02-07T06:00:00Z,0.6,85,3.6,44.5,0.3574
2005-02-07T07:00:00Z,0.8,133,3.4,47,0.3713
2005-02-07T08:00:00Z,2.3,246,2.9,49.5,0.3775
2005-02-07T09:00:00Z,2.8,281,5.6,40.5,0.3704
2005-02-07T10:00:00Z,2.1,222,7.5,33.8,0.352
2005-02-07T11:00:00Z,1.7,182,10.8,25.2,0.3251
2005-02-07T12:00:00Z,1.4,154,12.9,20.6,0.3045
2005-02-07T13:00:00Z,1.6,168,12.2,21.4,0.3033
2005-02-07T14:00:00Z,1.4,149,12,21.9,0.3069
2005-02-07T15:00:00Z,1.3,156,12.2,24,0.3392
2005-02-07T16:00:00Z,1.4,156,12,24.3,0.3393
2005-02-07T17:00:00Z,1.7,187,10.5,27.8,0.3525
2005-02-07T18:00:00Z,1.9,194,8.7,33.9,0.3832
2005-02-07T19:00:00Z,2.3,204,7.8,37.6,0.4004
2005-02-07T20:00:00Z,2,174,7.2,39.4,0.4032
2005-02-07T21:00:00Z,1.6,154,7.1,39.6,0.4019
2005-02-07T22:00:00Z,1,117,7.1,39.6,0.4001
2005-02-07T23:00:00Z,0.9,98,7.2,39.3,0.4004
2005-02-08T00:00:00Z,0.9,90,6.9,39.6,0.3966
2005-02-08T01:00:00Z,0.9,74,7,39.8,0.4006
2005-02-08T02:00:00Z,0.5,49,7.1,40.5,0.409
2005-02-08T04:00:00Z,0.5,54,6,42.9,0.404
2005-02-08T05:00:00Z,0.6,69,6.4,42.7,0.4126
2005-02-08T06:00:00Z,0.6,92,6.1,43.6,0.4129
2005-02-08T07:00:00Z,1,146,5.9,45.1,0.4211
2005-02-08T08:00:00Z,2.1,224,6,46.4,0.4367
2005-02-08T09:00:00Z,2.9,253,6.6,43.7,0.4273
2005-02-08T10:00:00Z,2.2,225,8.7,36.3,0.4074
2005-02-08T11:00:00Z,1.6,180,10.5,33.4,0.4246
2005-02-08T12:00:00Z,1.8,194,11.4,27.8,0.3748
2005-02-08T13:00:00Z,1.5,158,12.7,27.4,0.4011
2005-02-08T14:00:00Z,2.2,184,13.3,23.3,0.354
2005-02-08T15:00:00Z,1.6,165,13.9,20.7,0.3271
2005-02-08T16:00:00Z,1.5,156,13.6,20,0.3093
2005-02-11T21:00:00Z,4,207,8.5,50.9,0.5664
2005-02-11T22:00:00Z,4,213,8.3,53.3,0.5843
2005-02-11T23:00:00Z,3.6,192,7.1,58.1,0.5885
2005-02-12T00:00:00Z,4.2,211,5.8,64.3,0.5964
2005-02-12T01:00:00Z,4.3,229,5.3,66.8,0.5979
2005-02-12T02:00:00Z,3.6,216,5,66.6,0.5871
2005-02-12T04:00:00Z,-200,146,5.1,65.9,0.5827
2005-02-12T05:00:00Z,1.4,136,4.1,69,0.5735
2005-02-12T06:00:00Z,1.4,156,4.6,67.6,0.5778
2005-02-12T07:00:00Z,1.6,176,5.2,65.5,0.5836
2005-02-12T08:00:00Z,2.3,224,6,62.8,0.5929
2005-02-12T09:00:00Z,2.4,207,7.1,59.3,0.6005
2005-02-12T10:00:00Z,2.7,221,7.8,58,0.6136
2005-02-12T11:00:00Z,3.4,229,9,54.7,0.6271
2005-02-12T12:00:00Z,3.1,208,10,53.1,0.6495
2005-02-12T13:00:00Z,3.6,207,10.8,52,0.6738
2005-02-12T14:00:00Z,3.8,216,11,51.4,0.6746
2005-02-12T15:00:00Z,3.3,224,11,51.4,0.6725
2005-02-12T16:00:00Z,3.4,225,10.9,52,0.6796
2005-02-12T17:00:00Z,3.7,227,11.1,52,0.6869
2005-02-12T18:00:00Z,4.6,248,11,53.6,0.7033
2005-02-12T19:00:00Z,5,251,11,55.1,0.7221
2005-02-12T20:00:00Z,5.7,265,11.4,55.4,0.7471
2005-02-12T21:00:00Z,5.2,262,11.1,56.9,0.7506
2005-02-12T22:00:00Z,5,241,10.2,60,0.7461
2005-02-12T23:00:00Z,4.5,231,10.1,59.9,0.7379
2005-02-13T00:00:00Z,4.1,229,9.9,63.2,0.7706
2005-02-13T01:00:00Z,4.1,221,9.4,73.4,0.8662
2005-02-13T02:00:00Z,3.1,180,9.4,77.7,0.9203
2005-02-13T04:00:00Z,2.8,140,8.9,81.3,0.9277
2005-02-13T05:00:00Z,2.9,153,8.5,82.9,0.9243
2005-02-13T06:00:00Z,2.6,150,8.3,84,0.9234
2005-02-13T07:00:00Z,2.6,145,8.1,85,0.9221
2005-02-13T08:00:00Z,2.8,149,8.7,83.7,0.9423
2005-02-13T09:00:00Z,3.3,155,9.5,82.4,0.976
2005-02-13T10:00:00Z,3.2,158,11,78.2,1.022
2005-02-13T11:00:00Z,3.3,188,14.1,67.9,1.0859
2005-02-13T12:00:00Z,1.5,154,16.3,56.6,1.0422
2005-02-13T13:00:00Z,1.2,107,18.7,48,1.0259
2005-02-13T14:00:00Z,1.1,92,19.5,39.3,0.882
2005-02-13T15:00:00Z,1.7,106,19.9,34.1,0.782
2005-02-13T16:00:00Z,1,90,19.4,32.4,0.7239
2005-02-13T17:00:00Z,1,100,17.1,35.8,0.6944
2005-02-13T18:00:00Z,2.6,132,15.5,40.7,0.7103
2005-02-13T19:00:00Z,2.5,211,14.8,42.8,0.7182
2005-02-13T20:00:00Z,2.1,179,13.9,43.8,0.6937
2005-02-13T21:00:00Z,1,116,13.7,42.9,0.6687
2005-02-13T22:00:00Z,1.3,143,12.5,47.8,0.6877
2005-02-13T23:00:00Z,1.5,142,11.8,53.4,0.7366
2005-02-14T00:00:00Z,1.4,135,10.9,55.9,0.7312
2005-02-14T01:00:00Z,1.6,136,10.1,58.9,0.7301
2005-02-14T02:00:00Z,1.1,109,9.8,61.2,0.7413
2005-02-14T04:00:00Z,0.5,62,8.3,67.2,0.7382
2005-02-14T05:00:00Z,0.4,49,7.7,68.9,0.728
2005-02-14T06:00:00Z,0.7,81,6.9,70,0.6997
2005-02-14T07:00:00Z,0.7,104,9,37.3,0.4297
2005-02-14T08:00:00Z,2.3,176,9.4,44.9,0.5296
2005-02-14T09:00:00Z,2.5,193,10.3,45.4,0.5666
2005-02-14T10:00:00Z,1.7,168,11.5,39.6,0.5372
2005-02-14T11:00:00Z,2.5,123,11.7,36.9,0.506
2005-02-14T12:00:00Z,2.1,111,11.8,36.2,0.4999
2005-02-14T13:00:00Z,1.1,120,12,38.7,0.5402
2005-02-14T14:00:00Z,1.3,123,13.7,30.3,0.4724
2005-02-14T15:00:00Z,1.1,115,12.6,30.6,0.4443
2005-02-14T16:00:00Z,1.1,120,13,27.4,0.4085
2005-02-14T17:00:00Z,1.4,140,13.6,22.7,0.3529
2005-02-14T18:00:00Z,2.3,185,11.8,23,0.3171
2005-02-14T19:00:00Z,4.2,212,10.7,19.9,0.2547
2005-02-14T20:00:00Z,3.5,200,10.4,18,0.2269
2005-02-14T21:00:00Z,3,191,9.7,20.6,0.2488
2005-02-14T22:00:00Z,1.7,169,9.4,24.8,0.2923
2005-02-14T23:00:00Z,1.6,139,8.8,31.2,0.3533
2005-02-15T00:00:00Z,1,102,8.7,31.2,0.3521
2005-02-15T01:00:00Z,0.8,76,8.5,30.4,0.3391
2005-02-15T02:00:00Z,0.6,56,8,32.9,0.353
2005-02-15T04:00:00Z,-200,30,6.9,39.1,0.3901
2005-02-15T05:00:00Z,0.3,28,6.9,39.8,0.3966
2005-02-15T06:00:00Z,0.4,56,6.1,40.8,0.3868
2005-02-15T07:00:00Z,0.5,94,6,41.5,0.3896
2005-02-15T08:00:00Z,1.5,196,6.1,39.9,0.3781
2005-02-15T09:00:00Z,2.1,220,6.5,39.5,0.3865
2005-02-15T10:00:00Z,1.6,168,9.4,32.7,0.3855
2005-02-15T11:00:00Z,1,133,11.3,24.9,0.3318
2005-02-15T12:00:00Z,1.2,134,12.8,19.8,0.2933
2005-02-15T13:00:00Z,1.3,138,12.3,19.3,0.274
2005-02-15T14:00:00Z,1.4,135,12,19.3,0.2716
2005-02-15T15:00:00Z,1,111,11.9,19.2,0.2677
2005-02-15T16:00:00Z,1.4,124,12.1,20.7,0.2906
2005-02-15T17:00:00Z,1.5,158,11.5,22.1,0.2987
2005-02-15T18:00:00Z,2.4,181,10.4,23.1,0.2905
2005-02-15T19:00:00Z,2.8,185,9.5,25.2,0.2996
2005-02-15T20:00:00Z,3.1,187,8.9,26.9,0.3069
2005-02-15T21:00:00Z,3.1,196,8.2,30.1,0.327
2005-02-15T22:00:00Z,2,174,7.4,31.8,0.3287
2005-02-15T23:00:00Z,2.1,182,6.6,37.5,0.3664
2005-02-16T00:00:00Z,1.9,182,6.3,40.1,0.3842
2005-02-16T01:00:00Z,2.5,193,5.2,44.2,0.3943
2005-02-16T02:00:00Z,2,174,4.4,47.5,0.4017
2005-02-16T04:00:00Z,1.1,142,3.3,52.2,0.4074
2005-02-16T05:00:00Z,0.8,137,3.2,52.4,0.4071
2005-02-16T06:00:00Z,0.9,140,3.6,51.7,0.4123
2005-02-16T07:00:00Z,1.6,201,3.5,54.2,0.4297
2005-02-16T08:00:00Z,3.6,288,5.2,48.3,0.4304
2005-02-16T09:00:00Z,3.3,260,7.8,37.6,0.3994
2005-02-16T10:00:00Z,2.1,206,8.9,33.8,0.385
2005-02-16T11:00:00Z,1.3,98,9.1,33,0.3827
2005-02-16T12:00:00Z,1.1,138,9.1,34.5,0.3994
2005-02-16T13:00:00Z,1.5,139,9.6,31.3,0.3763
2005-02-16T14:00:00Z,1.5,137,8.5,36.3,0.4026
2005-02-16T15:00:00Z,1.6,155,9.3,34.6,0.405
2005-02-16T16:00:00Z,1.5,155,8.9,37.9,0.4318
2005-02-16T17:00:00Z,1.6,148,8.2,41.8,0.4563
2005-02-16T18:00:00Z,2.2,153,7.4,44.5,0.4582
2005-02-16T19:00:00Z,3.4,171,7,43.4,0.4366
2005-02-16T20:00:00Z,5.6,227,6.6,43.4,0.4241
2005-02-16T21:00:00Z,5.2,251,5.9,44.3,0.4137
2005-02-16T22:00:00Z,2.8,216,5,46.6,0.4099
2005-02-16T23:00:00Z,2.4,200,5.8,40.3,0.374
2005-02-17T00:00:00Z,2.7,192,5.4,43.8,0.3945
2005-02-17T01:00:00Z,2.6,187,5.7,42.1,0.3883
2005-02-17T02:00:00Z,2.3,173,5.7,42.1,0.3885
2005-02-17T04:00:00Z,0.6,64,5.7,46.6,0.4298
2005-02-17T05:00:00Z,0.5,46,6.9,45,0.4499
2005-02-17T06:00:00Z,0.5,51,6.9,42.2,0.4224
2005-02-17T07:00:00Z,1,115,6.4,43.8,0.423
2005-02-17T08:00:00Z,2.6,238,6.6,44.6,0.4383
2005-02-17T09:00:00Z,2.7,202,7.7,42.1,0.444
2005-02-17T10:00:00Z,1.8,167,10.1,36.7,0.4536
2005-02-17T11:00:00Z,1.2,139,9,41.4,0.4775
2005-02-17T12:00:00Z,1.3,147,8.7,42.5,0.4787
2005-02-17T13:00:00Z,1.4,130,8.3,47.8,0.5238
2005-02-17T14:00:00Z,1.8,143,8.9,45.5,0.5208
2005-02-17T15:00:00Z,1.3,143,8.9,46.1,0.5256
2005-02-17T16:00:00Z,1.4,136,9,44.9,0.5173
2005-02-17T17:00:00Z,1.4,143,9.3,42.3,0.4974
2005-02-17T18:00:00Z,2.4,177,8.4,45.2,0.4977
2005-02-17T19:00:00Z,2.8,198,7.6,47.8,0.5013
2005-02-17T20:00:00Z,3.3,200,7.4,47.2,0.4871
2005-02-17T21:00:00Z,2.5,191,7.4,46.9,0.4854
2005-02-17T22:00:00Z,2.1,169,6.9,48.2,0.4832
2005-02-17T23:00:00Z,1.2,106,7.1,47.9,0.4867
2005-02-18T00:00:00Z,1.2,105,6.9,48.7,0.4874
2005-02-18T01:00:00Z,1.3,130,6.8,48.2,0.4792
2005-02-18T02:00:00Z,1,82,6.3,49.6,0.4787
2005-02-18T04:00:00Z,-200,45,6.4,49.8,0.4814
2005-02-18T05:00:00Z,0.4,35,6.9,48.1,0.4796
2005-02-18T06:00:00Z,0.5,60,6.4,50.2,0.485
2005-02-18T07:00:00Z,0.7,90,6.4,50.7,0.4886
2005-02-18T08:00:00Z,2.1,205,6.9,48.8,0.4903
2005-02-18T09:00:00Z,2.5,199,8.4,44.6,0.4922
2005-02-18T10:00:00Z,2,153,10.8,37.1,0.4794
2005-02-18T11:00:00Z,1.4,163,11.2,36.2,0.4818
2005-02-18T12:00:00Z,1.3,152,11.8,34.4,0.4758
2005-02-18T13:00:00Z,1.4,146,11.5,33.1,0.4479
2005-02-18T14:00:00Z,1.6,146,10.9,32.6,0.426
2005-02-18T15:00:00Z,1.7,134,11.3,31.7,0.4249
2005-02-18T16:00:00Z,1.8,164,11.6,30.9,0.4223
2005-02-18T17:00:00Z,2.4,141,11.1,32.2,0.4243
2005-02-18T18:00:00Z,2.8,204,9.7,36,0.4333
2005-02-18T19:00:00Z,3.3,210,8.5,39,0.4336
2005-02-18T20:00:00Z,4.8,250,8.3,40.3,0.4411
2005-02-18T21:00:00Z,2.8,202,8,41.3,0.4448
2005-02-18T22:00:00Z,2.4,190,7,44.2,0.4446
2005-02-18T23:00:00Z,2.9,236,5.4,51.8,0.4698
2005-02-19T00:00:00Z,2.7,250,4.1,55,0.4558
2005-02-19T01:00:00Z,2.1,219,3.1,57.8,0.4462
2005-02-19T02:00:00Z,1.5,156,3.1,56.7,0.4388
2005-02-19T04:00:00Z,0.9,98,2.3,58.9,0.4317
2005-02-19T05:00:00Z,0.8,89,1.9,60,0.4276
2005-02-19T06:00:00Z,0.8,104,1.9,60.3,0.4293
2005-02-19T07:00:00Z,1.1,148,0.9,64.6,0.4294
2005-02-19T08:00:00Z,1.9,194,0.6,65,0.4231
2005-02-19T09:00:00Z,2.5,231,2.1,59.9,0.4338
2005-02-19T10:00:00Z,2.2,200,3.1,57.2,0.4402
2005-02-19T11:00:00Z,2.1,217,4.2,54,0.4483
2005-02-19T12:00:00Z,2.3,210,7.4,43.8,0.4538
2005-02-19T13:00:00Z,1.2,126,11.2,34.5,0.4586
2005-02-19T14:00:00Z,1.2,118,13.8,32.4,0.5084
2005-02-19T15:00:00Z,1.1,114,12.4,34.9,0.5002
2005-02-19T16:00:00Z,1.1,117,12.8,31.9,0.4684
2005-02-19T17:00:00Z,1.4,140,13.5,29.1,0.4486
2005-02-19T18:00:00Z,1.7,168,11.6,33.3,0.454
2005-02-19T19:00:00Z,2.5,202,10.9,34.9,0.4568
2005-02-19T20:00:00Z,2.7,211,10.4,37.3,0.4708
2005-02-19T21:00:00Z,3.1,231,9.7,39.7,0.4792
2005-02-19T22:00:00Z,2.8,214,9.1,41.9,0.4857
2005-02-19T23:00:00Z,1.9,181,9.3,41.9,0.4927
2005-02-20T00:00:00Z,1.9,173,9.4,44.7,0.5279
2005-02-20T01:00:00Z,1.7,169,8.5,45.8,0.5108
2005-02-20T02:00:00Z,2.2,174,7.8,50,0.53
2005-02-20T04:00:00Z,1.5,130,8.2,46.9,0.5099
2005-02-20T05:00:00Z,0.8,72,8.4,48.6,0.5375
2005-02-20T06:00:00Z,0.5,40,8,54.7,0.5883
2005-02-20T07:00:00Z,0.5,56,7.8,55.7,0.5914
2005-02-20T08:00:00Z,0.7,81,8,53.8,0.5796
2005-02-20T09:00:00Z,0.7,81,8.8,50.7,0.5752
2005-02-20T10:00:00Z,0.9,88,10.1,47.6,0.587
2005-02-20T11:00:00Z,1,94,10.6,45.8,0.5838
2005-02-20T12:00:00Z,1.1,97,9.1,56.2,0.6515
2005-02-20T13:00:00Z,1.1,112,7.9,66.5,0.7124
2005-02-20T14:00:00Z,1,104,8,65,0.6991
2005-02-20T15:00:00Z,1.1,107,8.4,61,0.6721
2005-02-20T16:00:00Z,1.3,114,8.6,57.3,0.6429
2005-02-20T17:00:00Z,1.2,115,8.4,56.3,0.6227
2005-02-20T18:00:00Z,1.3,127,8,57.7,0.6222
2005-02-20T19:00:00Z,1.1,119,7.1,62.6,0.6341
2005-02-20T20:00:00Z,1.5,149,7.4,59.3,0.6123
2005-02-20T21:00:00Z,1.4,140,7.7,56.9,0.5994
2005-02-20T22:00:00Z,1.1,105,7.7,54.4,0.5753
2005-02-20T23:00:00Z,1.3,116,7.7,53,0.5572
2005-02-21T00:00:00Z,1.4,112,6.7,62.8,0.6188
2005-02-21T01:00:00Z,1.1,80,6.6,61.9,0.6056
2005-02-21T02:00:00Z,0.8,59,5.7,70.3,0.6498
2005-02-21T04:00:00Z,-200,36,4,81.5,0.6712
2005-02-21T05:00:00Z,0.5,49,3.9,81.5,0.6653
2005-02-21T06:00:00Z,0.6,63,3.3,84.3,0.6617
2005-02-21T07:00:00Z,1.2,123,4.2,80.9,0.6742
2005-02-21T08:00:00Z,2.2,164,5.1,75,0.6646
2005-02-21T09:00:00Z,2.9,218,4.6,77.6,0.6651
2005-02-21T10:00:00Z,2.9,254,3.8,84.3,0.6811
2005-02-21T11:00:00Z,2,210,6.2,77.4,0.7383
2005-02-21T12:00:00Z,1.7,208,7.7,67.6,0.7133
2005-02-21T13:00:00Z,2.2,204,8.1,64.8,0.7039
2005-02-21T14:00:00Z,1.8,172,8.1,64,0.6942
2005-02-21T15:00:00Z,1.6,157,6.9,71.3,0.7118
2005-02-21T16:00:00Z,1.9,181,7,73.7,0.7425
2005-02-21T17:00:00Z,2.2,194,7.3,70,0.7195
2005-02-21T18:00:00Z,2.2,193,5.8,77.8,0.7223
2005-02-21T19:00:00Z,4.9,252,5.4,80.9,0.7293
2005-02-21T20:00:00Z,6.3,283,5.5,79.8,0.7261
2005-02-21T21:00:00Z,2.7,208,5.6,74,0.6808
2005-02-21T22:00:00Z,1.4,143,5.6,71.9,0.6604
2005-02-21T23:00:00Z,1.2,124,6.4,70.7,0.6848
2005-02-22T00:00:00Z,0.8,89,6.3,70.1,0.6733
2005-02-22T01:00:00Z,0.8,85,4.4,80.5,0.6825
2005-02-22T02:00:00Z,0.7,66,3.9,83.1,0.6787
2005-02-22T04:00:00Z,0.4,46,3.4,85.4,0.6736
